id,mbti,location,preffered_category,travel_style,age,past_trip_rating,travel_frequency
1573,ENFJ,padang,tujuan_wisata,partner,29,3,5
1574,ENFJ,batam,tujuan_wisata,partner,70,4,1
1575,ENFJ,yogyakarta,tujuan_wisata,partner,37,3,1
1576,ENFJ,jakarta,sejarah_budaya,solo,30,4,2
1577,ENFJ,medan,sejarah_budaya,solo,46,4,3
1578,ENFJ,lombok,sejarah_budaya,solo,48,4,3
1579,ENFJ,bali,sejarah_budaya,solo,54,5,5
1580,ENFJ,padang,sejarah_budaya,solo,61,5,4
1581,ENFJ,batam,sejarah_budaya,solo,30,4,5
1582,ENFJ,yogyakarta,sejarah_budaya,solo,61,5,2
1583,ENFJ,jakarta,sejarah_budaya,family,23,3,1
1584,ENFJ,medan,sejarah_budaya,family,69,5,1
1585,ENFJ,lombok,sejarah_budaya,family,35,3,2
1586,ENFJ,bali,sejarah_budaya,family,55,5,5
1587,ENFJ,padang,sejarah_budaya,family,41,3,5
1588,ENFJ,batam,sejarah_budaya,family,67,3,4
1589,ENFJ,yogyakarta,sejarah_budaya,family,59,4,4
1590,ENFJ,jakarta,sejarah_budaya,partner,32,5,1
1591,ENFJ,medan,sejarah_budaya,partner,26,4,5
1592,ENFJ,lombok,sejarah_budaya,partner,66,5,1
1593,ENFJ,bali,sejarah_budaya,partner,30,3,3
1594,ENFJ,padang,sejarah_budaya,partner,51,4,1
1595,ENFJ,batam,sejarah_budaya,partner,25,4,2
1596,ENFJ,yogyakarta,sejarah_budaya,partner,36,5,2
1597,ENFJ,jakarta,hotel,solo,26,4,5
1598,ENFJ,medan,hotel,solo,28,3,3
1599,ENFJ,lombok,hotel,solo,21,4,2
1600,ENFJ,bali,hotel,solo,55,4,5
1601,ENFJ,padang,hotel,solo,23,4,3
1602,ENFJ,batam,hotel,solo,25,3,3
1603,ENFJ,yogyakarta,hotel,solo,39,4,1
1604,ENFJ,jakarta,hotel,family,59,3,4
1605,ENFJ,medan,hotel,family,43,4,3
1606,ENFJ,lombok,hotel,family,54,5,1
1607,ENFJ,bali,hotel,family,31,3,3
1608,ENFJ,padang,hotel,family,36,4,3
1609,ENFJ,batam,hotel,family,69,5,4
1610,ENFJ,yogyakarta,hotel,family,67,3,2
1611,ENFJ,jakarta,hotel,partner,40,4,4
1612,ENFJ,medan,hotel,partner,65,5,3
1613,ENFJ,lombok,hotel,partner,33,5,3
1614,ENFJ,bali,hotel,partner,57,4,5
1615,ENFJ,padang,hotel,partner,37,4,1
1616,ENFJ,batam,hotel,partner,40,3,4
1617,ENFJ,yogyakarta,hotel,partner,18,3,3
1618,ENFJ,jakarta,tourist_attraction,solo,38,5,5
1619,ENFJ,medan,tourist_attraction,solo,60,4,5
1620,ENFJ,lombok,tourist_attraction,solo,63,3,4
1621,ENFJ,bali,tourist_attraction,solo,29,3,5
1622,ENFJ,padang,tourist_attraction,solo,55,4,1
1623,ENFJ,batam,tourist_attraction,solo,19,5,4
1624,ENFJ,yogyakarta,tourist_attraction,solo,35,4,5
1625,ENFJ,jakarta,tourist_attraction,family,46,5,4
1626,ENFJ,medan,tourist_attraction,family,66,3,4
1627,ENFJ,lombok,tourist_attraction,family,63,4,4
1628,ENFJ,bali,tourist_attraction,family,38,4,4
1629,ENFJ,padang,tourist_attraction,family,34,5,5
1630,ENFJ,batam,tourist_attraction,family,51,4,3
1631,ENFJ,yogyakarta,tourist_attraction,family,29,3,3
1632,ENFJ,jakarta,tourist_attraction,partner,39,3,3
1633,ENFJ,medan,tourist_attraction,partner,50,5,2
1634,ENFJ,lombok,tourist_attraction,partner,64,5,3
1635,ENFJ,bali,tourist_attraction,partner,64,5,4
1636,ENFJ,padang,tourist_attraction,partner,63,5,2
1637,ENFJ,batam,tourist_attraction,partner,18,3,1
1638,ENFJ,yogyakarta,tourist_attraction,partner,26,4,4
1639,ENFJ,jakarta,budaya_sejarah,solo,42,3,5
1640,ENFJ,medan,budaya_sejarah,solo,21,3,5
1641,ENFJ,lombok,budaya_sejarah,solo,20,5,3
1642,ENFJ,bali,budaya_sejarah,solo,62,5,5
1643,ENFJ,padang,budaya_sejarah,solo,62,4,1
1644,ENFJ,batam,budaya_sejarah,solo,62,5,3
1645,ENFJ,yogyakarta,budaya_sejarah,solo,35,4,4
1646,ENFJ,jakarta,budaya_sejarah,family,38,5,2
1647,ENFJ,medan,budaya_sejarah,family,45,4,2
1648,ENFJ,lombok,budaya_sejarah,family,61,4,5
1649,ENFJ,bali,budaya_sejarah,family,64,4,1
1650,ENFJ,padang,budaya_sejarah,family,40,3,4
1651,ENFJ,batam,budaya_sejarah,family,23,5,2
1652,ENFJ,yogyakarta,budaya_sejarah,family,27,4,3
1653,ENFJ,jakarta,budaya_sejarah,partner,44,4,5
1654,ENFJ,medan,budaya_sejarah,partner,28,3,2
1655,ENFJ,lombok,budaya_sejarah,partner,69,4,1
1656,ENFJ,bali,budaya_sejarah,partner,62,4,3
1657,ENFJ,padang,budaya_sejarah,partner,35,4,1
1658,ENFJ,batam,budaya_sejarah,partner,36,5,4
1659,ENFJ,yogyakarta,budaya_sejarah,partner,45,5,4
1660,ENFJ,jakarta,taman,solo,57,5,2
1661,ENFJ,medan,taman,solo,30,5,3
1662,ENFJ,lombok,taman,solo,66,3,2
1663,ENFJ,bali,taman,solo,55,5,3
1664,ENFJ,padang,taman,solo,53,3,4
1665,ENFJ,batam,taman,solo,30,3,1
1666,ENFJ,yogyakarta,taman,solo,50,5,1
1667,ENFJ,jakarta,taman,family,67,4,2
1668,ENFJ,medan,taman,family,23,4,3
1669,ENFJ,lombok,taman,family,33,3,4
1670,ENFJ,bali,taman,family,57,4,4
1671,ENFJ,padang,taman,family,29,5,4
1672,ENFJ,batam,taman,family,44,4,2
1673,ENFJ,yogyakarta,taman,family,38,3,5
1674,ENFJ,jakarta,taman,partner,54,4,5
1675,ENFJ,medan,taman,partner,23,3,1
1676,ENFJ,lombok,taman,partner,43,4,1
1677,ENFJ,bali,taman,partner,23,5,2
1678,ENFJ,padang,taman,partner,34,3,2
1679,ENFJ,batam,taman,partner,59,4,1
1680,ENFJ,yogyakarta,taman,partner,24,3,5
1681,ENFJ,jakarta,hiking_area,solo,59,4,5
1682,ENFJ,medan,hiking_area,solo,18,4,3
1683,ENFJ,lombok,hiking_area,solo,34,3,3
1684,ENFJ,bali,hiking_area,solo,22,4,3
1685,ENFJ,padang,hiking_area,solo,44,4,5
1686,ENFJ,batam,hiking_area,solo,31,4,5
1687,ENFJ,yogyakarta,hiking_area,solo,29,3,5
1688,ENFJ,jakarta,hiking_area,family,29,5,1
1689,ENFJ,medan,hiking_area,family,57,4,1
1690,ENFJ,lombok,hiking_area,family,18,5,1
1691,ENFJ,bali,hiking_area,family,53,4,1
1692,ENFJ,padang,hiking_area,family,58,4,1
1693,ENFJ,batam,hiking_area,family,19,4,3
1694,ENFJ,yogyakarta,hiking_area,family,63,4,3
1695,ENFJ,jakarta,hiking_area,partner,67,4,1
1696,ENFJ,medan,hiking_area,partner,32,4,2
1697,ENFJ,lombok,hiking_area,partner,49,3,2
1698,ENFJ,bali,hiking_area,partner,24,4,3
1699,ENFJ,padang,hiking_area,partner,58,5,1
1700,ENFJ,batam,hiking_area,partner,33,4,5
1701,ENFJ,yogyakarta,hiking_area,partner,69,4,4
1702,ENFJ,jakarta,rekreasi_keluarga,solo,52,3,3
1703,ENFJ,medan,rekreasi_keluarga,solo,60,4,1
1704,ENFJ,lombok,rekreasi_keluarga,solo,53,4,1
1705,ENFJ,bali,rekreasi_keluarga,solo,53,3,4
1706,ENFJ,padang,rekreasi_keluarga,solo,64,3,3
1707,ENFJ,batam,rekreasi_keluarga,solo,66,5,1
1708,ENFJ,yogyakarta,rekreasi_keluarga,solo,22,3,5
1709,ENFJ,jakarta,rekreasi_keluarga,family,46,3,3
1710,ENFJ,medan,rekreasi_keluarga,family,26,3,4
1711,ENFJ,lombok,rekreasi_keluarga,family,69,4,4
1712,ENFJ,bali,rekreasi_keluarga,family,61,3,5
1713,ENFJ,padang,rekreasi_keluarga,family,55,4,1
1714,ENFJ,batam,rekreasi_keluarga,family,30,3,5
1715,ENFJ,yogyakarta,rekreasi_keluarga,family,18,4,1
1716,ENFJ,jakarta,rekreasi_keluarga,partner,18,5,1
1717,ENFJ,medan,rekreasi_keluarga,partner,67,3,2
1718,ENFJ,lombok,rekreasi_keluarga,partner,59,3,5
1719,ENFJ,bali,rekreasi_keluarga,partner,56,5,2
1720,ENFJ,padang,rekreasi_keluarga,partner,66,4,1
1721,ENFJ,batam,rekreasi_keluarga,partner,31,4,5
1722,ENFJ,yogyakarta,rekreasi_keluarga,partner,38,5,5
1723,ENFJ,jakarta,snorkling_area,solo,22,5,3
1724,ENFJ,medan,snorkling_area,solo,63,3,3
1725,ENFJ,lombok,snorkling_area,solo,35,3,5
1726,ENFJ,bali,snorkling_area,solo,31,3,3
1727,ENFJ,padang,snorkling_area,solo,62,5,3
1728,ENFJ,batam,snorkling_area,solo,34,5,1
1729,ENFJ,yogyakarta,snorkling_area,solo,66,5,5
1730,ENFJ,jakarta,snorkling_area,family,21,3,1
1731,ENFJ,medan,snorkling_area,family,57,5,5
1732,ENFJ,lombok,snorkling_area,family,35,3,2
1733,ENFJ,bali,snorkling_area,family,65,3,1
1734,ENFJ,padang,snorkling_area,family,41,3,2
1735,ENFJ,batam,snorkling_area,family,53,4,3
1736,ENFJ,yogyakarta,snorkling_area,family,45,3,5
1737,ENFJ,jakarta,snorkling_area,partner,67,3,4
1738,ENFJ,medan,snorkling_area,partner,42,5,4
1739,ENFJ,lombok,snorkling_area,partner,24,4,5
1740,ENFJ,bali,snorkling_area,partner,19,5,1
1741,ENFJ,padang,snorkling_area,partner,19,3,2
1742,ENFJ,batam,snorkling_area,partner,31,3,1
1743,ENFJ,yogyakarta,snorkling_area,partner,60,5,1
1744,ENFJ,jakarta,kebun_binatang,solo,41,4,5
1745,ENFJ,medan,kebun_binatang,solo,23,4,4
1746,ENFJ,lombok,kebun_binatang,solo,38,5,5
1747,ENFJ,bali,kebun_binatang,solo,27,3,4
1748,ENFJ,padang,kebun_binatang,solo,27,3,5
1749,ENFJ,batam,kebun_binatang,solo,69,3,3
1750,ENFJ,yogyakarta,kebun_binatang,solo,53,5,4
1751,ENFJ,jakarta,kebun_binatang,family,37,5,2
1752,ENFJ,medan,kebun_binatang,family,59,4,5
1753,ENFJ,lombok,kebun_binatang,family,26,3,1
1754,ENFJ,bali,kebun_binatang,family,20,3,5
1755,ENFJ,padang,kebun_binatang,family,23,3,2
1756,ENFJ,batam,kebun_binatang,family,52,4,1
1757,ENFJ,yogyakarta,kebun_binatang,family,54,4,1
1758,ENFJ,jakarta,kebun_binatang,partner,47,5,5
1759,ENFJ,medan,kebun_binatang,partner,23,5,4
1760,ENFJ,lombok,kebun_binatang,partner,35,3,2
1761,ENFJ,bali,kebun_binatang,partner,31,5,5
1762,ENFJ,padang,kebun_binatang,partner,37,5,2
1763,ENFJ,batam,kebun_binatang,partner,64,5,4
1764,ENFJ,yogyakarta,kebun_binatang,partner,26,4,3
1765,ENFP,jakarta,pantai,solo,57,4,1
1766,ENFP,medan,pantai,solo,30,3,1
1767,ENFP,lombok,pantai,solo,19,5,2
1768,ENFP,bali,pantai,solo,67,4,2
1769,ENFP,padang,pantai,solo,44,5,5
1770,ENFP,batam,pantai,solo,53,5,3
1771,ENFP,yogyakarta,pantai,solo,56,3,1
1772,ENFP,jakarta,pantai,family,50,4,2
1773,ENFP,medan,pantai,family,49,5,4
1774,ENFP,lombok,pantai,family,54,5,4
1775,ENFP,bali,pantai,family,22,4,1
1776,ENFP,padang,pantai,family,28,4,2
1777,ENFP,batam,pantai,family,57,4,4
1778,ENFP,yogyakarta,pantai,family,19,3,1
1779,ENFP,jakarta,pantai,partner,66,3,5
1780,ENFP,medan,pantai,partner,31,5,5
1781,ENFP,lombok,pantai,partner,24,5,1
1782,ENFP,bali,pantai,partner,42,4,3
1783,ENFP,padang,pantai,partner,48,4,5
1784,ENFP,batam,pantai,partner,48,5,5
1785,ENFP,yogyakarta,pantai,partner,26,4,5
1786,ENFP,jakarta,alam,solo,60,3,2
1787,ENFP,medan,alam,solo,31,4,5
1788,ENFP,lombok,alam,solo,24,5,5
1789,ENFP,bali,alam,solo,46,3,1
1790,ENFP,padang,alam,solo,24,5,4
1791,ENFP,batam,alam,solo,49,3,2
1792,ENFP,yogyakarta,alam,solo,22,4,5
1793,ENFP,jakarta,alam,family,34,4,3
1794,ENFP,medan,alam,family,25,4,3
1795,ENFP,lombok,alam,family,40,4,3
1796,ENFP,bali,alam,family,44,3,4
1797,ENFP,padang,alam,family,22,5,5
1798,ENFP,batam,alam,family,28,5,1
1799,ENFP,yogyakarta,alam,family,53,5,1
1800,ENFP,jakarta,alam,partner,62,3,2
1801,ENFP,medan,alam,partner,32,3,2
1802,ENFP,lombok,alam,partner,65,3,3
1803,ENFP,bali,alam,partner,39,3,4
1804,ENFP,padang,alam,partner,18,4,3
1805,ENFP,batam,alam,partner,70,3,5
1806,ENFP,yogyakarta,alam,partner,47,5,5
1807,ENFP,jakarta,tujuan_wisata,solo,39,5,2
1808,ENFP,medan,tujuan_wisata,solo,38,4,2
1809,ENFP,lombok,tujuan_wisata,solo,65,3,2
1810,ENFP,bali,tujuan_wisata,solo,63,3,5
1811,ENFP,padang,tujuan_wisata,solo,50,4,4
1812,ENFP,batam,tujuan_wisata,solo,60,3,1
1813,ENFP,yogyakarta,tujuan_wisata,solo,18,5,2
1814,ENFP,jakarta,tujuan_wisata,family,70,3,1
1815,ENFP,medan,tujuan_wisata,family,55,3,2
1816,ENFP,lombok,tujuan_wisata,family,56,5,1
1817,ENFP,bali,tujuan_wisata,family,28,5,3
1818,ENFP,padang,tujuan_wisata,family,33,3,2
1819,ENFP,batam,tujuan_wisata,family,40,5,2
1820,ENFP,yogyakarta,tujuan_wisata,family,61,4,4
1821,ENFP,jakarta,tujuan_wisata,partner,27,5,2
1822,ENFP,medan,tujuan_wisata,partner,58,4,5
1823,ENFP,lombok,tujuan_wisata,partner,20,3,4
1824,ENFP,bali,tujuan_wisata,partner,46,4,3
1825,ENFP,padang,tujuan_wisata,partner,42,3,4
1826,ENFP,batam,tujuan_wisata,partner,18,4,2
1827,ENFP,yogyakarta,tujuan_wisata,partner,29,4,2
1828,ENFP,jakarta,sejarah_budaya,solo,66,4,4
1829,ENFP,medan,sejarah_budaya,solo,24,3,5
1830,ENFP,lombok,sejarah_budaya,solo,46,5,2
1831,ENFP,bali,sejarah_budaya,solo,67,3,2
1832,ENFP,padang,sejarah_budaya,solo,38,5,5
1833,ENFP,batam,sejarah_budaya,solo,45,5,3
1834,ENFP,yogyakarta,sejarah_budaya,solo,49,5,4
1835,ENFP,jakarta,sejarah_budaya,family,35,4,5
1836,ENFP,medan,sejarah_budaya,family,23,3,4
1837,ENFP,lombok,sejarah_budaya,family,31,5,4
1838,ENFP,bali,sejarah_budaya,family,51,3,5
1839,ENFP,padang,sejarah_budaya,family,50,4,3
1840,ENFP,batam,sejarah_budaya,family,28,4,5
1841,ENFP,yogyakarta,sejarah_budaya,family,50,5,2
1842,ENFP,jakarta,sejarah_budaya,partner,21,5,2
1843,ENFP,medan,sejarah_budaya,partner,41,5,2
1844,ENFP,lombok,sejarah_budaya,partner,56,3,2
1845,ENFP,bali,sejarah_budaya,partner,40,4,5
1846,ENFP,padang,sejarah_budaya,partner,43,3,3
1847,ENFP,batam,sejarah_budaya,partner,34,5,3
1848,ENFP,yogyakarta,sejarah_budaya,partner,24,3,1
1849,ENFP,jakarta,hotel,solo,19,3,1
1850,ENFP,medan,hotel,solo,51,5,1
1851,ENFP,lombok,hotel,solo,69,5,2
1852,ENFP,bali,hotel,solo,30,4,4
1853,ENFP,padang,hotel,solo,65,3,1
1854,ENFP,batam,hotel,solo,46,4,2
1855,ENFP,yogyakarta,hotel,solo,62,3,1
1856,ENFP,jakarta,hotel,family,18,3,5
1857,ENFP,medan,hotel,family,62,3,1
1858,ENFP,lombok,hotel,family,44,3,2
1859,ENFP,bali,hotel,family,20,3,1
1860,ENFP,padang,hotel,family,66,5,3
1861,ENFP,batam,hotel,family,32,5,3
1862,ENFP,yogyakarta,hotel,family,52,5,3
1863,ENFP,jakarta,hotel,partner,43,5,5
1864,ENFP,medan,hotel,partner,23,3,5
1865,ENFP,lombok,hotel,partner,34,4,3
1866,ENFP,bali,hotel,partner,23,4,4
1867,ENFP,padang,hotel,partner,49,4,1
1868,ENFP,batam,hotel,partner,56,5,5
1869,ENFP,yogyakarta,hotel,partner,68,3,1
1870,ENFP,jakarta,tourist_attraction,solo,21,5,5
1871,ENFP,medan,tourist_attraction,solo,23,4,4
1872,ENFP,lombok,tourist_attraction,solo,63,5,4
1873,ENFP,bali,tourist_attraction,solo,56,4,5
1874,ENFP,padang,tourist_attraction,solo,41,4,4
1875,ENFP,batam,tourist_attraction,solo,26,3,2
1876,ENFP,yogyakarta,tourist_attraction,solo,56,5,5
1877,ENFP,jakarta,tourist_attraction,family,41,5,4
1878,ENFP,medan,tourist_attraction,family,28,5,3
1879,ENFP,lombok,tourist_attraction,family,44,5,4
1880,ENFP,bali,tourist_attraction,family,44,5,1
1881,ENFP,padang,tourist_attraction,family,67,4,4
1882,ENFP,batam,tourist_attraction,family,64,3,3
1883,ENFP,yogyakarta,tourist_attraction,family,46,5,2
1884,ENFP,jakarta,tourist_attraction,partner,52,3,2
1885,ENFP,medan,tourist_attraction,partner,35,5,2
1886,ENFP,lombok,tourist_attraction,partner,65,4,4
1887,ENFP,bali,tourist_attraction,partner,41,3,4
1888,ENFP,padang,tourist_attraction,partner,52,5,5
1889,ENFP,batam,tourist_attraction,partner,38,5,1
1890,ENFP,yogyakarta,tourist_attraction,partner,45,4,3
1891,ENFP,jakarta,budaya_sejarah,solo,48,4,1
1892,ENFP,medan,budaya_sejarah,solo,49,3,5
1893,ENFP,lombok,budaya_sejarah,solo,43,5,1
1894,ENFP,bali,budaya_sejarah,solo,46,3,2
1895,ENFP,padang,budaya_sejarah,solo,43,3,5
1896,ENFP,batam,budaya_sejarah,solo,30,3,5
1897,ENFP,yogyakarta,budaya_sejarah,solo,62,5,3
1898,ENFP,jakarta,budaya_sejarah,family,38,3,5
1899,ENFP,medan,budaya_sejarah,family,58,5,1
1900,ENFP,lombok,budaya_sejarah,family,40,4,1
1901,ENFP,bali,budaya_sejarah,family,60,4,2
1902,ENFP,padang,budaya_sejarah,family,22,4,5
1903,ENFP,batam,budaya_sejarah,family,50,4,2
1904,ENFP,yogyakarta,budaya_sejarah,family,63,5,3
1905,ENFP,jakarta,budaya_sejarah,partner,54,5,3
1906,ENFP,medan,budaya_sejarah,partner,47,4,3
1907,ENFP,lombok,budaya_sejarah,partner,70,5,2
1908,ENFP,bali,budaya_sejarah,partner,45,4,1
1909,ENFP,padang,budaya_sejarah,partner,26,5,5
1910,ENFP,batam,budaya_sejarah,partner,50,5,4
1911,ENFP,yogyakarta,budaya_sejarah,partner,49,3,1
1912,ENFP,jakarta,taman,solo,43,4,5
1913,ENFP,medan,taman,solo,24,3,3
1914,ENFP,lombok,taman,solo,37,3,4
1915,ENFP,bali,taman,solo,20,3,2
1916,ENFP,padang,taman,solo,22,3,1
1917,ENFP,batam,taman,solo,21,5,2
1918,ENFP,yogyakarta,taman,solo,61,4,1
1919,ENFP,jakarta,taman,family,68,4,3
1920,ENFP,medan,taman,family,37,4,2
1921,ENFP,lombok,taman,family,31,4,1
1922,ENFP,bali,taman,family,68,3,2
1923,ENFP,padang,taman,family,24,4,3
1924,ENFP,batam,taman,family,54,3,1
1925,ENFP,yogyakarta,taman,family,57,5,3
1926,ENFP,jakarta,taman,partner,49,5,1
1927,ENFP,medan,taman,partner,39,4,2
1928,ENFP,lombok,taman,partner,46,4,4
1929,ENFP,bali,taman,partner,22,5,1
1930,ENFP,padang,taman,partner,67,3,2
1931,ENFP,batam,taman,partner,26,3,4
1932,ENFP,yogyakarta,taman,partner,35,3,2
1933,ENFP,jakarta,hiking_area,solo,22,3,2
1934,ENFP,medan,hiking_area,solo,34,4,5
1935,ENFP,lombok,hiking_area,solo,67,5,2
1936,ENFP,bali,hiking_area,solo,66,3,2
1937,ENFP,padang,hiking_area,solo,37,5,4
1938,ENFP,batam,hiking_area,solo,20,4,3
1939,ENFP,yogyakarta,hiking_area,solo,40,5,3
1940,ENFP,jakarta,hiking_area,family,46,5,1
1941,ENFP,medan,hiking_area,family,56,5,5
1942,ENFP,lombok,hiking_area,family,56,5,2
1943,ENFP,bali,hiking_area,family,59,3,4
1944,ENFP,padang,hiking_area,family,18,5,2
1945,ENFP,batam,hiking_area,family,26,5,5
1946,ENFP,yogyakarta,hiking_area,family,68,4,4
1947,ENFP,jakarta,hiking_area,partner,47,3,5
1948,ENFP,medan,hiking_area,partner,41,3,5
1949,ENFP,lombok,hiking_area,partner,27,4,1
1950,ENFP,bali,hiking_area,partner,34,5,3
1951,ENFP,padang,hiking_area,partner,47,4,2
1952,ENFP,batam,hiking_area,partner,47,4,5
1953,ENFP,yogyakarta,hiking_area,partner,22,3,1
1954,ENFP,jakarta,rekreasi_keluarga,solo,24,4,3
1955,ENFP,medan,rekreasi_keluarga,solo,40,4,4
1956,ENFP,lombok,rekreasi_keluarga,solo,70,4,2
1957,ENFP,bali,rekreasi_keluarga,solo,37,4,5
1958,ENFP,padang,rekreasi_keluarga,solo,65,3,3
1959,ENFP,batam,rekreasi_keluarga,solo,31,4,5
1960,ENFP,yogyakarta,rekreasi_keluarga,solo,29,5,1
1961,ENFP,jakarta,rekreasi_keluarga,family,63,3,2
1962,ENFP,medan,rekreasi_keluarga,family,33,3,2
1963,ENFP,lombok,rekreasi_keluarga,family,65,4,3
1964,ENFP,bali,rekreasi_keluarga,family,42,3,4
1965,ENFP,padang,rekreasi_keluarga,family,29,4,2
1966,ENFP,batam,rekreasi_keluarga,family,67,5,1
1967,ENFP,yogyakarta,rekreasi_keluarga,family,46,5,3
1968,ENFP,jakarta,rekreasi_keluarga,partner,29,3,4
1969,ENFP,medan,rekreasi_keluarga,partner,51,5,4
1970,ENFP,lombok,rekreasi_keluarga,partner,54,5,2
1971,ENFP,bali,rekreasi_keluarga,partner,62,4,5
1972,ENFP,padang,rekreasi_keluarga,partner,54,3,1
1973,ENFP,batam,rekreasi_keluarga,partner,64,5,2
1974,ENFP,yogyakarta,rekreasi_keluarga,partner,36,4,1
1975,ENFP,jakarta,snorkling_area,solo,37,5,5
1976,ENFP,medan,snorkling_area,solo,32,5,5
1977,ENFP,lombok,snorkling_area,solo,33,3,3
1978,ENFP,bali,snorkling_area,solo,60,3,1
1979,ENFP,padang,snorkling_area,solo,23,5,5
1980,ENFP,batam,snorkling_area,solo,28,4,1
1981,ENFP,yogyakarta,snorkling_area,solo,25,5,1
1982,ENFP,jakarta,snorkling_area,family,57,4,3
1983,ENFP,medan,snorkling_area,family,66,3,4
1984,ENFP,lombok,snorkling_area,family,55,5,4
1985,ENFP,bali,snorkling_area,family,26,3,3
1986,ENFP,padang,snorkling_area,family,27,3,1
1987,ENFP,batam,snorkling_area,family,35,5,2
1988,ENFP,yogyakarta,snorkling_area,family,22,3,1
1989,ENFP,jakarta,snorkling_area,partner,35,5,4
1990,ENFP,medan,snorkling_area,partner,19,4,4
1991,ENFP,lombok,snorkling_area,partner,47,5,2
1992,ENFP,bali,snorkling_area,partner,25,3,5
1993,ENFP,padang,snorkling_area,partner,21,4,4
1994,ENFP,batam,snorkling_area,partner,60,4,5
1995,ENFP,yogyakarta,snorkling_area,partner,64,5,2
1996,ENFP,jakarta,kebun_binatang,solo,58,3,4
1997,ENFP,medan,kebun_binatang,solo,22,3,4
1998,ENFP,lombok,kebun_binatang,solo,46,5,2
1999,ENFP,bali,kebun_binatang,solo,62,4,1
2000,ENFP,padang,kebun_binatang,solo,24,4,5
2001,ENFP,batam,kebun_binatang,solo,62,3,4
2002,ENFP,yogyakarta,kebun_binatang,solo,50,4,4
2003,ENFP,jakarta,kebun_binatang,family,63,4,1
2004,ENFP,medan,kebun_binatang,family,25,3,3
2005,ENFP,lombok,kebun_binatang,family,33,4,2
2006,ENFP,bali,kebun_binatang,family,26,4,4
2007,ENFP,padang,kebun_binatang,family,67,4,5
2008,ENFP,batam,kebun_binatang,family,43,5,1
2009,ENFP,yogyakarta,kebun_binatang,family,20,3,5
2010,ENFP,jakarta,kebun_binatang,partner,26,4,5
2011,ENFP,medan,kebun_binatang,partner,54,3,2
2012,ENFP,lombok,kebun_binatang,partner,53,3,1
2013,ENFP,bali,kebun_binatang,partner,53,5,5
2014,ENFP,padang,kebun_binatang,partner,21,5,5
2015,ENFP,batam,kebun_binatang,partner,24,5,4
2016,ENFP,yogyakarta,kebun_binatang,partner,34,5,4
2017,ISTJ,jakarta,pantai,solo,47,3,1
2018,ISTJ,medan,pantai,solo,32,4,3
2019,ISTJ,lombok,pantai,solo,57,4,3
2020,ISTJ,bali,pantai,solo,32,5,5
2021,ISTJ,padang,pantai,solo,63,3,2
2022,ISTJ,batam,pantai,solo,23,3,3
2023,ISTJ,yogyakarta,pantai,solo,33,5,2
2024,ISTJ,jakarta,pantai,family,62,4,2
2025,ISTJ,medan,pantai,family,59,3,1
2026,ISTJ,lombok,pantai,family,69,4,2
2027,ISTJ,bali,pantai,family,69,5,5
2028,ISTJ,padang,pantai,family,41,5,3
2029,ISTJ,batam,pantai,family,50,4,5
2030,ISTJ,yogyakarta,pantai,family,36,5,3
2031,ISTJ,jakarta,pantai,partner,60,4,1
2032,ISTJ,medan,pantai,partner,33,4,1
2033,ISTJ,lombok,pantai,partner,54,3,5
2034,ISTJ,bali,pantai,partner,19,4,5
2035,ISTJ,padang,pantai,partner,54,5,1
2036,ISTJ,batam,pantai,partner,47,5,3
2037,ISTJ,yogyakarta,pantai,partner,42,3,1
2038,ISTJ,jakarta,alam,solo,23,3,2
2039,ISTJ,medan,alam,solo,68,4,5
2040,ISTJ,lombok,alam,solo,32,3,3
2041,ISTJ,bali,alam,solo,38,4,4
2042,ISTJ,padang,alam,solo,34,3,2
2043,ISTJ,batam,alam,solo,61,5,4
2044,ISTJ,yogyakarta,alam,solo,44,4,1
2045,ISTJ,jakarta,alam,family,48,4,4
2046,ISTJ,medan,alam,family,59,3,1
2047,ISTJ,lombok,alam,family,62,3,5
2048,ISTJ,bali,alam,family,18,3,3
2049,ISTJ,padang,alam,family,37,3,5
2050,ISTJ,batam,alam,family,61,3,4
2051,ISTJ,yogyakarta,alam,family,30,5,3
2052,ISTJ,jakarta,alam,partner,63,3,1
2053,ISTJ,medan,alam,partner,63,4,3
2054,ISTJ,lombok,alam,partner,45,4,5
2055,ISTJ,bali,alam,partner,46,3,1
2056,ISTJ,padang,alam,partner,58,4,2
2057,ISTJ,batam,alam,partner,58,4,5
2058,ISTJ,yogyakarta,alam,partner,69,3,4
2059,ISTJ,jakarta,tujuan_wisata,solo,26,4,4
2060,ISTJ,medan,tujuan_wisata,solo,24,5,1
2061,ISTJ,lombok,tujuan_wisata,solo,43,3,5
2062,ISTJ,bali,tujuan_wisata,solo,23,5,3
2063,ISTJ,padang,tujuan_wisata,solo,58,5,3
2064,ISTJ,batam,tujuan_wisata,solo,68,3,4
2065,ISTJ,yogyakarta,tujuan_wisata,solo,41,3,4
2066,ISTJ,jakarta,tujuan_wisata,family,43,3,2
2067,ISTJ,medan,tujuan_wisata,family,58,4,2
2068,ISTJ,lombok,tujuan_wisata,family,60,3,1
2069,ISTJ,bali,tujuan_wisata,family,58,4,4
2070,ISTJ,padang,tujuan_wisata,family,33,3,2
2071,ISTJ,batam,tujuan_wisata,family,56,4,5
2072,ISTJ,yogyakarta,tujuan_wisata,family,19,5,5
